2019-11-14 14:20:15 | 988 | 13
2019-11-14 14:20:19 | 99 | 14
2019-11-14 14:20:19 | 99 | 23
2019-11-14 14:20:19 | 99 | 24
2019-11-14 14:20:21 | 197 | 25
2019-11-14 14:20:31 | 499 | 25
2019-11-14 14:20:33 | 506 | 24
2019-11-14 14:20:34 | 828 | 23
2019-11-14 14:20:36 | 922 | 13
2019-11-14 14:20:38 | 608 | 12
2019-11-14 14:20:54 | 132 | 13
2019-11-14 14:20:56 | 298 | 24
2019-11-14 14:20:59 | 539 | 25
2019-11-14 14:21:11 | 695 | 25
2019-11-14 14:21:12 | 889 | 24
2019-11-14 14:21:16 | 160 | 13
2019-11-14 14:21:31 | 762 | 13
2019-11-14 14:21:36 | 673 | 24
2019-11-14 14:21:40 | 436 | 25
2019-11-14 14:21:53 | 462 | 25
2019-11-14 14:21:58 | 351 | 13
2019-11-14 14:22:01 | 132 | 12
2019-11-14 14:22:07 | 740 | 12
2019-11-14 14:22:09 | 94 | 13
2019-11-14 14:22:13 | 6 | 14
2019-11-14 14:22:13 | 6 | 24
2019-11-14 14:22:30 | 88 | 25
2019-11-14 14:22:31 | 773 | 35
2019-11-14 14:22:33 | 394 | 24
2019-11-14 14:22:40 | 871 | 13
2019-11-14 14:22:55 | 622 | 13
2019-11-14 14:22:57 | 925 | 24
2019-11-14 14:22:59 | 375 | 14
2019-11-14 14:23:15 | 96 | 25
2019-11-14 14:23:17 | 0 | 24
2019-11-14 14:23:19 | 766 | 13
2019-11-14 14:23:43 | 532 | 13
2019-11-14 14:23:44 | 257 | 24
2019-11-14 14:23:44 | 987 | 14
2019-11-14 14:24:03 | 1 | 25
2019-11-14 14:24:04 | 925 | 24
2019-11-14 14:24:08 | 722 | 13
2019-11-14 14:24:08 | 722 | 23
2019-11-14 14:24:32 | 52 | 13
2019-11-14 14:24:34 | 901 | 23
2019-11-14 14:24:35 | 698 | 24
2019-11-14 14:24:39 | 252 | 25
2019-11-14 14:24:57 | 161 | 25
2019-11-14 14:24:58 | 284 | 24
2019-11-14 14:25:01 | 141 | 13
2019-11-14 14:25:22 | 974 | 13
2019-11-14 14:25:25 | 396 | 24
2019-11-14 14:25:29 | 1 | 25
2019-11-14 14:25:44 | 67 | 25
2019-11-14 14:25:46 | 75 | 24
2019-11-14 14:25:48 | 618 | 23
2019-11-14 14:26:08 | 327 | 13
2019-11-14 14:26:13 | 993 | 24
2019-11-14 14:26:18 | 795 | 25
2019-11-14 14:26:30 | 832 | 25
2019-11-14 14:26:32 | 329 | 24
2019-11-14 14:26:54 | 852 | 13
2019-11-14 14:26:56 | 769 | 14
2019-11-14 14:26:56 | 769 | 23
2019-11-14 14:26:56 | 769 | 24
2019-11-14 14:26:58 | 884 | 25
2019-11-14 14:27:15 | 251 | 25
2019-11-14 14:27:17 | 116 | 24
2019-11-14 14:27:18 | 798 | 23
2019-11-14 14:27:20 | 709 | 13
2019-11-14 14:27:21 | 949 | 12
2019-11-14 14:27:29 | 900 | 13
2019-11-14 14:27:31 | 380 | 12
2019-11-14 14:27:32 | 921 | 14
2019-11-14 14:27:32 | 921 | 23
2019-11-14 14:27:32 | 921 | 24
2019-11-14 14:27:34 | 894 | 25
2019-11-14 14:27:58 | 838 | 25
2019-11-14 14:28:00 | 430 | 24
2019-11-14 14:28:02 | 739 | 13
2019-11-14 14:28:06 | 927 | 12
2019-11-14 14:28:22 | 14 | 13
2019-11-14 14:28:23 | 413 | 14
2019-11-14 14:28:23 | 413 | 24
2019-11-14 14:28:26 | 10 | 25
2019-11-14 14:28:40 | 156 | 25
2019-11-14 14:28:41 | 816 | 24
2019-11-14 14:28:44 | 508 | 23
2019-11-14 14:28:45 | 735 | 13
2019-11-14 14:29:02 | 425 | 13
