2019-11-14 12:01:35 | 64 | 31
2019-11-14 12:01:36 | 491 | 41
2019-11-14 12:01:40 | 488 | 31
2019-11-14 12:01:44 | 392 | 11
2019-11-14 12:01:59 | 172 | 41
2019-11-14 12:02:10 | 110 | 11
2019-11-14 12:02:16 | 323 | 41
2019-11-14 12:02:17 | 688 | 42
2019-11-14 12:02:18 | 505 | 11
2019-11-14 12:02:39 | 960 | 42
2019-11-14 12:02:43 | 420 | 11
2019-11-14 12:02:47 | 19 | 41
2019-11-14 12:02:50 | 780 | 42
2019-11-14 12:02:52 | 545 | 11
2019-11-14 12:02:55 | 851 | 41
2019-11-14 12:02:57 | 402 | 21
2019-11-14 12:02:59 | 518 | 31
2019-11-14 12:03:02 | 116 | 31
2019-11-14 12:03:03 | 85 | 21
2019-11-14 12:03:03 | 85 | 22
2019-11-14 12:03:03 | 85 | 32
2019-11-14 12:03:03 | 817 | 23
2019-11-14 12:03:03 | 817 | 33
2019-11-14 12:03:04 | 571 | 24
2019-11-14 12:03:09 | 303 | 11
2019-11-14 12:03:10 | 99 | 12
2019-11-14 12:03:10 | 99 | 21
2019-11-14 12:03:10 | 99 | 22
2019-11-14 12:03:10 | 686 | 32
2019-11-14 12:03:11 | 306 | 31
2019-11-14 12:03:11 | 306 | 41
2019-11-14 12:03:19 | 790 | 31
2019-11-14 12:03:21 | 690 | 41
2019-11-14 12:03:59 | 968 | 41
2019-11-14 12:04:03 | 688 | 42
2019-11-14 12:04:13 | 262 | 31
2019-11-14 12:04:14 | 230 | 21
2019-11-14 12:04:14 | 230 | 41
2019-11-14 12:04:15 | 513 | 32
2019-11-14 12:04:16 | 624 | 22
2019-11-14 12:04:23 | 407 | 22
2019-11-14 12:04:24 | 776 | 23
2019-11-14 12:04:24 | 776 | 32
2019-11-14 12:04:24 | 776 | 33
2019-11-14 12:04:25 | 808 | 24
2019-11-14 12:04:27 | 259 | 25
2019-11-14 12:04:33 | 903 | 25
2019-11-14 12:04:43 | 503 | 25
2019-11-14 12:04:44 | 603 | 24
2019-11-14 12:04:45 | 205 | 33
2019-11-14 12:04:45 | 998 | 22
2019-11-14 12:04:45 | 998 | 23
2019-11-14 12:04:46 | 515 | 32
2019-11-14 12:04:47 | 437 | 21
2019-11-14 12:04:49 | 980 | 31
2019-11-14 12:04:50 | 675 | 41
2019-11-14 12:04:51 | 912 | 42
2019-11-14 12:04:55 | 750 | 11
2019-11-14 12:05:03 | 321 | 42
2019-11-14 12:05:13 | 835 | 43
2019-11-14 12:05:16 | 441 | 33
2019-11-14 12:05:20 | 312 | 24
2019-11-14 12:05:23 | 148 | 25
2019-11-14 12:05:45 | 854 | 25
2019-11-14 12:05:50 | 515 | 22
2019-11-14 12:05:50 | 515 | 23
2019-11-14 12:05:50 | 515 | 32
2019-11-14 12:05:52 | 51 | 21
2019-11-14 12:05:56 | 110 | 42
2019-11-14 12:06:10 | 262 | 42
2019-11-14 12:06:16 | 939 | 11
2019-11-14 12:06:19 | 648 | 43
2019-11-14 12:06:21 | 374 | 33
2019-11-14 12:06:25 | 155 | 24
2019-11-14 12:06:28 | 277 | 25
2019-11-14 12:06:47 | 736 | 25
2019-11-14 12:06:50 | 335 | 24
